NOTES:	Le lexique est un fusionment de LEFFF, DIcollecte, Wiktionnaire, fusioner sur le meme mot au masculin singulier											
	Quand il y a plusieurs valuers pour un mot, il y  a une virgule pour les séparer											
	Wiktionnaire n'a pas de pluriel, à faire plus tard.											
	Pour rajouter un mot: met le à la fin du fichier.											
	"Pour suggérer une modification, rajoute le dans les colonnes ""Notes"""											
	Vous n'avez pas le droit de toucher les cellules qui étaient créer pas les lexques sources											
												
Sources	Source Count	Masc Singulier	Masc Pluriel	Fem Singulier	Fem Pluriel	Incl sing V1	Incl pl V1	Notes Général	Notes Masc Singulier	Notes Masc Pluriel	Notes Fem Singulier	Notes Fem Pluriel
leff,dicollecte,wiki	3	bassiste	bassistes	bassiste	bassistes							
leff,dicollecte,wiki	3	batelier	bateliers	batelière	batelières	batelièr·e	batelièr·es					
leff,dicollecte,wiki	3	bâtisseur	bâtisseurs	bâtisseuse	bâtisseuses	bâtisseur·euse	bâtisseur·euses					
leff,dicollecte,wiki	3	bavarois	bavarois	bavaroise	bavaroises	bavarois·e	bavarois·es					
leff,dicollecte,wiki	3	béarnais	béarnais	béarnaise	béarnaises	béarnais·e	béarnais·es					
leff,dicollecte,wiki	3	beauceron	beaucerons	beauceronne	beauceronnes	beauceron·ne	beauceron·nes					
leff,dicollecte,wiki	3	bégayeur	bégayeurs	bégayeuse	bégayeuses	bégayeur·euse	bégayeur·euses					
leff,dicollecte,wiki	3	bègue	bègues	bègue	bègues							
leff,dicollecte,wiki	3	béhavioriste	béhavioristes	béhavioriste	béhavioristes							
leff,dicollecte,wiki	3	belge	belges	belge	belges							
leff,dicollecte,wiki	3	belliciste	bellicistes	belliciste	bellicistes							
leff,dicollecte,wiki	3	bénéficiaire	bénéficiaires	bénéficiaire	bénéficiaires							
leff,dicollecte,wiki	3	bénévole	bénévoles	bénévole	bénévoles							
leff,dicollecte,wiki	3	bengali	bengalis	bengali,bengalie,bengali,bengalie	bengalies,bengalis,bengalies	bengali·e	bengali·es					
leff,dicollecte,wiki	3	béninois	béninois	béninoise	béninoises	béninois·e	béninois·es					
leff,dicollecte,wiki	3	benjamin	benjamins	benjamine	benjamines	benjamin·e	benjamin·es					
leff,dicollecte,wiki	3	berbère	berbères	berbère	berbères							
leff,dicollecte,wiki	3	berbériste	berbéristes	berbériste	berbéristes							
leff,dicollecte,wiki	3	berger	bergers	bergère	bergères	bergèr·e	bergèr·es					
leff,dicollecte,wiki	3	bernardin	bernardins	bernardine	bernardines	bernardin·e	bernardin·es					
leff,dicollecte,wiki	3	bernois	bernois	bernoise	bernoises	bernois·e	bernois·es					
leff,dicollecte,wiki	3	berrichon	berrichons	berrichonne	berrichonnes	berrichon·ne	berrichon·nes					
leff,dicollecte,wiki	3	bibliophile	bibliophiles	bibliophile	bibliophiles							
leff,dicollecte,wiki	3	bibliothécaire	bibliothécaires	bibliothécaire	bibliothécaires							
leff,dicollecte,wiki	3	bibliste	biblistes	bibliste	biblistes							
leff,dicollecte,wiki	3	bichon	bichons	bichonne	bichonnes	bichon·ne	bichon·nes					
